"contrast","endpoint","group","id","transition","count"
"unbounded_minus_v2","v6","maps","south-pacific","L->D","0"
"unbounded_minus_v2","v6","maps","south-pacific","L->L","2"
"unbounded_minus_v2","v6","maps","south-pacific-2","W->W","0"
"unbounded_minus_v2","v6","maps","south-pacific-2","W->D","0"
"unbounded_minus_v2","v6","maps","south-pacific-2","W->L","0"
"unbounded_minus_v2","v6","maps","south-pacific-2","D->W","1"
"unbounded_minus_v2","v6","maps","south-pacific-2","D->D","5"
"unbounded_minus_v2","v6","maps","south-pacific-2","D->L","1"
"unbounded_minus_v2","v6","maps","south-pacific-2","L->W","0"
"unbounded_minus_v2","v6","maps","south-pacific-2","L->D","0"
"unbounded_minus_v2","v6","maps","south-pacific-2","L->L","1"
"unbounded_minus_v2","v6","maps","tour-of-egypt","W->W","1"
"unbounded_minus_v2","v6","maps","tour-of-egypt","W->D","1"
"unbounded_minus_v2","v6","maps","tour-of-egypt","W->L","0"
"unbounded_minus_v2","v6","maps","tour-of-egypt","D->W","0"
"unbounded_minus_v2","v6","maps","tour-of-egypt","D->D","0"
"unbounded_minus_v2","v6","maps","tour-of-egypt","D->L","0"
"unbounded_minus_v2","v6","maps","tour-of-egypt","L->W","0"
"unbounded_minus_v2","v6","maps","tour-of-egypt","L->D","0"
"unbounded_minus_v2","v6","maps","tour-of-egypt","L->L","6"
"unbounded_minus_v2","v6","countries","Africans","W->W","14"
"unbounded_minus_v2","v6","countries","Africans","W->D","6"
"unbounded_minus_v2","v6","countries","Africans","W->L","1"
"unbounded_minus_v2","v6","countries","Africans","D->W","14"
"unbounded_minus_v2","v6","countries","Africans","D->D","43"
"unbounded_minus_v2","v6","countries","Africans","D->L","4"
"unbounded_minus_v2","v6","countries","Africans","L->W","1"
"unbounded_minus_v2","v6","countries","Africans","L->D","7"
"unbounded_minus_v2","v6","countries","Africans","L->L","10"
"unbounded_minus_v2","v6","countries","Americans","W->W","25"
"unbounded_minus_v2","v6","countries","Americans","W->D","2"
"unbounded_minus_v2","v6","countries","Americans","W->L","1"
"unbounded_minus_v2","v6","countries","Americans","D->W","8"
"unbounded_minus_v2","v6","countries","Americans","D->D","16"
"unbounded_minus_v2","v6","countries","Americans","D->L","7"
"unbounded_minus_v2","v6","countries","Americans","L->W","6"
"unbounded_minus_v2","v6","countries","Americans","L->D","2"
"unbounded_minus_v2","v6","countries","Americans","L->L","33"
"unbounded_minus_v2","v6","factions","Allied","W->W","25"
"unbounded_minus_v2","v6","factions","Allied","W->D","2"
"unbounded_minus_v2","v6","factions","Allied","W->L","1"
"unbounded_minus_v2","v6","factions","Allied","D->W","8"
"unbounded_minus_v2","v6","factions","Allied","D->D","16"
"unbounded_minus_v2","v6","factions","Allied","D->L","7"
"unbounded_minus_v2","v6","factions","Allied","L->W","6"
"unbounded_minus_v2","v6","factions","Allied","L->D","2"
"unbounded_minus_v2","v6","factions","Allied","L->L","33"
"unbounded_minus_v2","v6","factions","Soviet","W->W","14"
"unbounded_minus_v2","v6","factions","Soviet","W->D","6"
"unbounded_minus_v2","v6","factions","Soviet","W->L","1"
"unbounded_minus_v2","v6","factions","Soviet","D->W","14"
"unbounded_minus_v2","v6","factions","Soviet","D->D","43"
"unbounded_minus_v2","v6","factions","Soviet","D->L","4"
"unbounded_minus_v2","v6","factions","Soviet","L->W","1"
"unbounded_minus_v2","v6","factions","Soviet","L->D","7"
"unbounded_minus_v2","v6","factions","Soviet","L->L","10"
"unbounded_minus_v2","v6","slots","0","W->W","17"
"unbounded_minus_v2","v6","slots","0","W->D","4"
"unbounded_minus_v2","v6","slots","0","W->L","0"
"unbounded_minus_v2","v6","slots","0","D->W","10"
"unbounded_minus_v2","v6","slots","0","D->D","29"
"unbounded_minus_v2","v6","slots","0","D->L","5"
"unbounded_minus_v2","v6","slots","0","L->W","5"
"unbounded_minus_v2","v6","slots","0","L->D","5"
"unbounded_minus_v2","v6","slots","0","L->L","25"
"unbounded_minus_v2","v6","slots","1","W->W","22"
"unbounded_minus_v2","v6","slots","1","W->D","4"
"unbounded_minus_v2","v6","slots","1","W->L","2"
"unbounded_minus_v2","v6","slots","1","D->W","12"
"unbounded_minus_v2","v6","slots","1","D->D","30"
"unbounded_minus_v2","v6","slots","1","D->L","6"
"unbounded_minus_v2","v6","slots","1","L->W","2"
"unbounded_minus_v2","v6","slots","1","L->D","4"
"unbounded_minus_v2","v6","slots","1","L->L","18"
"unbounded_minus_v2","v6","directions","0","W->W","17"
"unbounded_minus_v2","v6","directions","0","W->D","2"
"unbounded_minus_v2","v6","directions","0","W->L","1"
"unbounded_minus_v2","v6","directions","0","D->W","6"
"unbounded_minus_v2","v6","directions","0","D->D","29"
"unbounded_minus_v2","v6","directions","0","D->L","7"
"unbounded_minus_v2","v6","directions","0","L->W","4"
"unbounded_minus_v2","v6","directions","0","L->D","6"
"unbounded_minus_v2","v6","directions","0","L->L","28"
"unbounded_minus_v2","v6","directions","1","W->W","22"
"unbounded_minus_v2","v6","directions","1","W->D","6"
"unbounded_minus_v2","v6","directions","1","W->L","1"
"unbounded_minus_v2","v6","directions","1","D->W","16"
"unbounded_minus_v2","v6","directions","1","D->D","30"
"unbounded_minus_v2","v6","directions","1","D->L","4"
"unbounded_minus_v2","v6","directions","1","L->W","3"
"unbounded_minus_v2","v6","directions","1","L->D","3"
"unbounded_minus_v2","v6","directions","1","L->L","15"
"unbounded_minus_v2","v6","countryDirection","Africans/0","W->W","9"
"unbounded_minus_v2","v6","countryDirection","Africans/0","W->D","2"
"unbounded_minus_v2","v6","countryDirection","Africans/0","W->L","0"
"unbounded_minus_v2","v6","countryDirection","Africans/0","D->W","5"
"unbounded_minus_v2","v6","countryDirection","Africans/0","D->D","21"
"unbounded_minus_v2","v6","countryDirection","Africans/0","D->L","3"
"unbounded_minus_v2","v6","countryDirection","Africans/0","L->W","1"
"unbounded_minus_v2","v6","countryDirection","Africans/0","L->D","4"
"unbounded_minus_v2","v6","countryDirection","Africans/0","L->L","5"
"unbounded_minus_v2","v6","countryDirection","Africans/1","W->W","5"
"unbounded_minus_v2","v6","countryDirection","Africans/1","W->D","4"
"unbounded_minus_v2","v6","countryDirection","Africans/1","W->L","1"
"unbounded_minus_v2","v6","countryDirection","Africans/1","D->W","9"
"unbounded_minus_v2","v6","countryDirection","Africans/1","D->D","22"
"unbounded_minus_v2","v6","countryDirection","Africans/1","D->L","1"
"unbounded_minus_v2","v6","countryDirection","Africans/1","L->W","0"
"unbounded_minus_v2","v6","countryDirection","Africans/1","L->D","3"
"unbounded_minus_v2","v6","countryDirection","Africans/1","L->L","5"
"unbounded_minus_v2","v6","countryDirection","Americans/0","W->W","8"
"unbounded_minus_v2","v6","countryDirection","Americans/0","W->D","0"
"unbounded_minus_v2","v6","countryDirection","Americans/0","W->L","1"
"unbounded_minus_v2","v6","countryDirection","Americans/0","D->W","1"
"unbounded_minus_v2","v6","countryDirection","Americans/0","D->D","8"
"unbounded_minus_v2","v6","countryDirection","Americans/0","D->L","4"
"unbounded_minus_v2","v6","countryDirection","Americans/0","L->W","3"
"unbounded_minus_v2","v6","countryDirection","Americans/0","L->D","2"
"unbounded_minus_v2","v6","countryDirection","Americans/0","L->L","23"
"unbounded_minus_v2","v6","countryDirection","Americans/1","W->W","17"
"unbounded_minus_v2","v6","countryDirection","Americans/1","W->D","2"
"unbounded_minus_v2","v6","countryDirection","Americans/1","W->L","0"
"unbounded_minus_v2","v6","countryDirection","Americans/1","D->W","7"
"unbounded_minus_v2","v6","countryDirection","Americans/1","D->D","8"
"unbounded_minus_v2","v6","countryDirection","Americans/1","D->L","3"
"unbounded_minus_v2","v6","countryDirection","Americans/1","L->W","3"
"unbounded_minus_v2","v6","countryDirection","Americans/1","L->D","0"
"unbounded_minus_v2","v6","countryDirection","Americans/1","L->L","10"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","W->W","12"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","W->D","4"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","W->L","1"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","D->W","7"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","D->D","18"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","D->L","3"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","L->W","1"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","L->D","4"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Africans","L->L","10"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","W->W","15"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","W->D","2"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","W->L","0"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","D->W","5"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","D->D","14"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","D->L","3"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","L->W","1"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","L->D","2"
"unbounded_minus_v2","v6","opponentCountry","pinned_supalosa/Americans","L->L","18"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","W->W","2"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","W->D","2"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","W->L","0"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","D->W","7"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","D->D","25"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","D->L","1"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","L->W","0"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","L->D","3"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Africans","L->L","0"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","W->W","10"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","W->D","0"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","W->L","1"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","D->W","3"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","D->D","2"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","D->L","4"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","L->W","5"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","L->D","0"
"unbounded_minus_v2","v6","opponentCountry","ra2web_advanced/Americans","L->L","15"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","W->W","15"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","W->D","2"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","W->L","0"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","D->W","5"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","D->D","14"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","D->L","3"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","L->W","1"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","L->D","2"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Allied","L->L","18"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","W->W","12"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","W->D","4"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","W->L","1"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","D->W","7"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","D->D","18"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","D->L","3"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","L->W","1"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","L->D","4"
"unbounded_minus_v2","v6","opponentFaction","pinned_supalosa/Soviet","L->L","10"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","W->W","10"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","W->D","0"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","W->L","1"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","D->W","3"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","D->D","2"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","D->L","4"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","L->W","5"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","L->D","0"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Allied","L->L","15"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","W->W","2"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","W->D","2"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","W->L","0"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","D->W","7"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","D->D","25"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","D->L","1"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","L->W","0"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","L->D","3"
"unbounded_minus_v2","v6","opponentFaction","ra2web_advanced/Soviet","L->L","0"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","W->W","10"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","W->D","3"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","W->L","0"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","D->W","5"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","D->D","15"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","D->L","3"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","L->W","2"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","L->D","4"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/0","L->L","18"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","W->W","17"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","W->D","3"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","W->L","1"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","D->W","7"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","D->D","17"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","D->L","3"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","L->W","0"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","L->D","2"
"unbounded_minus_v2","v6","opponentSlot","pinned_supalosa/1","L->L","10"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","W->W","7"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","W->D","1"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","W->L","0"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","D->W","5"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","D->D","14"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","D->L","2"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","L->W","3"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","L->D","1"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/0","L->L","7"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","W->W","5"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","W->D","1"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","W->L","1"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","D->W","5"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","D->D","13"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","D->L","3"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","L->W","2"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","L->D","2"
"unbounded_minus_v2","v6","opponentSlot","ra2web_advanced/1","L->L","8"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","W->W","13"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","W->D","1"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","W->L","0"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","D->W","4"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","D->D","18"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","D->L","5"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","L->W","1"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","L->D","3"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/0","L->L","15"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","W->W","14"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","W->D","5"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","W->L","1"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","D->W","8"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","D->D","14"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","D->L","1"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","L->W","1"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","L->D","3"
"unbounded_minus_v2","v6","opponentDirection","pinned_supalosa/1","L->L","13"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","W->W","4"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","W->D","1"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","W->L","1"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","D->W","2"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","D->D","11"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","D->L","2"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","L->W","3"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","L->D","3"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/0","L->L","13"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","W->W","8"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","W->D","1"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","W->L","0"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","D->W","8"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","D->D","16"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","D->L","3"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","L->W","2"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","L->D","0"
"unbounded_minus_v2","v6","opponentDirection","ra2web_advanced/1","L->L","2"
"unbounded_minus_v2","v6","opponentCountryDirection","pinned_supalosa/Africans/0","W->W","7"
"unbounded_minus_v2","v6","opponentCountryDirection","pinned_supalosa/Africans/0","W->D","1"
"unbounded_minus_v2","v6","opponentCountryDirection","pinned_supalosa/Africans/0","W->L","0"
"unbounded_minus_v2","v6","opponentCountryDirection","pinned_supalosa/Africans/0","D->W","3"
"unbounded_minus_v2","v6","opponentCountryDirection","pinned_supalosa/Africans/0","D->D","10"
"unbounded_minus_v2","v6","opponentCountryDirection","pinned_supalosa/Africans/0","D->L","2"
