"caseIndex","opponent","opponentMapOrdinal","mapId","directionOrdinal","candidateStart","opponentStart","candidateStartOrdinal","opponentStartOrdinal","countryOrdinal","country","candidateSlot","requestedEngineSeed","maxUpdates","stratumId","topologyId","role","jobId","artifactSha256","artifactBytes","sourceCommit","runnerSha256","protocolSha256","mapSha256","v5","v6"
"71","pinned_supalosa","8","hfo-lvl","1","87,157","39,82","1","0","1","Africans","1","3350110071","24000","pinned_supalosa__hfo-lvl","hfo","competitive","27366360","3183813606857299ea2478e53b1eceb77b193f4fdbccce9024b13bcfdac047de","430655","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","aa0b71473092d701834920275f8d42aeeb2614d4ad1244d6fb3741e8f62f7efc","{""disabled"":{""status"":""candidate_win"",""tick"":14396,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20088,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":14396,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":14396,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20088,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":14396,""winner"":""candidate""}}"
"72","pinned_supalosa","9","hfo-rvr","0","151,118","88,34","0","1","0","Americans","0","3350110072","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366362","a7ab7ad715da1d7eaad69cd3c8b12db663c08152c5768bb40d61ebf343e78b78","541056","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""baseline_win"",""tick"":18927,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19594,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":19594,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":18927,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":19594,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":19594,""winner"":""baseline""}}"
"73","pinned_supalosa","9","hfo-rvr","0","151,118","88,34","0","1","0","Americans","1","3350110073","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366370","7f897e7f35ce656d494d26592c42b2fda0a39c53e6c7bbc823394fb001262626","315528","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""candidate_win"",""tick"":8608,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""candidate_win"",""tick"":8608,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"74","pinned_supalosa","9","hfo-rvr","0","151,118","88,34","0","1","1","Africans","0","3350110074","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366371","0c2ea300893005d490fcfa27f69c668255af2b8d1870f88eaa0d74ca8d860ac9","465666","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"75","pinned_supalosa","9","hfo-rvr","0","151,118","88,34","0","1","1","Africans","1","3350110075","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366405","d7d4f6b72397f1143ec1dd499bc837ff02f3ab7d3130a77c4cbc922e45d2e997","628588","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"76","pinned_supalosa","9","hfo-rvr","1","88,34","151,118","1","0","0","Americans","0","3350110076","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366406","e42ae89d13bac3c8d82de4b99ea589610a9ca2e7ed3f4812f20528186f48ca69","309787","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":18450,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":12464,""winner"":""candidate""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":18450,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":12464,""winner"":""candidate""}}"
"77","pinned_supalosa","9","hfo-rvr","1","88,34","151,118","1","0","0","Americans","1","3350110077","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366407","f674d570567d0d1f23fc546900eaa8d4a8435571393ddde868ba77c40f034e05","516427","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""candidate_win"",""tick"":20856,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""candidate_win"",""tick"":20856,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"78","pinned_supalosa","9","hfo-rvr","1","88,34","151,118","1","0","1","Africans","0","3350110078","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366408","3212008a20173542738979780d5f19446899fcfed8a06d1b28150b5349eec030","592694","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"79","pinned_supalosa","9","hfo-rvr","1","88,34","151,118","1","0","1","Africans","1","3350110079","24000","pinned_supalosa__hfo-rvr","hfo","competitive","27366409","0af1f06f8f35b761d78625bcdc9cb52f282f78276ac2337e1d9b0d0d2fa7769c","483743","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","8f17a78d2de245716b33c78b848dff13ae3db5b7ebb08d2efa4da165ac995488","{""disabled"":{""status"":""candidate_win"",""tick"":21190,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":21190,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":21190,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":21190,""winner"":""candidate""}}"
"80","pinned_supalosa","10","hfo-tvt","0","39,82","88,34","0","1","0","Americans","0","3350110080","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366411","302f754dead5f2fc6523575303e00a7d04798ef237d88c7fdb98647598d14320","219474","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"81","pinned_supalosa","10","hfo-tvt","0","39,82","88,34","0","1","0","Americans","1","3350110081","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366416","a1be892aeeed845993e0dc40b5b4139b6213b5a37212b40cc008088bdca474a7","241783","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""candidate_win"",""tick"":7870,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":6718,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":6718,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":7870,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":6718,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":6718,""winner"":""candidate""}}"
"82","pinned_supalosa","10","hfo-tvt","0","39,82","88,34","0","1","1","Africans","0","3350110082","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366417","4be225251a508852bcc43b7c2adf49964e21f3c7e4be98c8d8630cd5b9bc4c19","400589","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"83","pinned_supalosa","10","hfo-tvt","0","39,82","88,34","0","1","1","Africans","1","3350110083","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366466","f41d1f4049e03492bc51500c827601de85d9fe7ac65eefb34106b88d5e72bb1e","557676","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"84","pinned_supalosa","10","hfo-tvt","1","88,34","39,82","1","0","0","Americans","0","3350110084","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366467","6a3bba6a0b443815d12875baa26aabe098f48ab1b94d309ffa47bbf0ff95f527","434531","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""candidate_win"",""tick"":21315,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""candidate_win"",""tick"":21315,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"85","pinned_supalosa","10","hfo-tvt","1","88,34","39,82","1","0","0","Americans","1","3350110085","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366468","76c6f481772f6f1299a1358bc12978dcdad1b17daa66d199176b63cca11c1f00","273751","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""candidate_win"",""tick"":9232,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20756,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":9808,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":9232,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20756,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":9808,""winner"":""candidate""}}"
"86","pinned_supalosa","10","hfo-tvt","1","88,34","39,82","1","0","1","Africans","0","3350110086","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366469","a6d33f59cc1a162d533c0752f11936c6c177212971ae19d1913cd7817345884a","436824","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""candidate_win"",""tick"":12002,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":12002,""winner"":""candidate""}}","{""disabled"":{""status"":""candidate_win"",""tick"":12002,""winner"":""candidate""},""separated_lanes_v2"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_unbounded_d1"":{""status"":""candidate_win"",""tick"":12002,""winner"":""candidate""}}"
"87","pinned_supalosa","10","hfo-tvt","1","88,34","39,82","1","0","1","Africans","1","3350110087","24000","pinned_supalosa__hfo-tvt","hfo","competitive","27366485","f77432722f85f9569a6fe41ef1bc49162c6d582a4a1d96adcc5198695cac31b2","500258","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","084d215b1ccb2a30cfb467e5f009d51b77e91c6a441ed24b4a6aef24d68c0c74","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20525,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}","{""disabled"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""},""separated_lanes_v2"":{""status"":""candidate_win"",""tick"":20525,""winner"":""candidate""},""separated_lanes_unbounded_d1"":{""status"":""tick_cap_draw"",""tick"":24000,""winner"":""draw""}}"
"88","pinned_supalosa","11","tour-of-egypt","0","22,72","41,91","0","1","0","Americans","0","3350110088","24000","pinned_supalosa__tour-of-egypt","tour-of-egypt","competitive","27366525","fe3b902c7c96739dd820c81b00189d529e255640fb9502d5ad040fa56be7ba06","277442","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","{""disabled"":{""status"":""baseline_win"",""tick"":7960,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":7619,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":7226,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":7960,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":7619,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":7226,""winner"":""baseline""}}"
"89","pinned_supalosa","11","tour-of-egypt","0","22,72","41,91","0","1","0","Americans","1","3350110089","24000","pinned_supalosa__tour-of-egypt","tour-of-egypt","competitive","27366532","53774433de83cd72aa68eefb9caa3e44edf0e53552ef9db698acda00435844b2","228253","18dde712dac64b2f76ec5c91c4e87a7140db78a1","61a3d2de51c60b3bc910e9a358dc1ef0324337e1c9c7535694379490652e14b0","151c4cd5719459b8a6dc218f17d55f7fbc563803a11d6a0b7298a0a121247ebe","2e660f22cf5ef994ca7453d14b9f68349063f9086b7c7c038f58e2067706236e","{""disabled"":{""status"":""baseline_win"",""tick"":6064,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":5872,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":5926,""winner"":""baseline""}}","{""disabled"":{""status"":""baseline_win"",""tick"":6064,""winner"":""baseline""},""separated_lanes_v2"":{""status"":""baseline_win"",""tick"":5872,""winner"":""baseline""},""separated_lanes_unbounded_d1"":{""status"":""baseline_win"",""tick"":5926,""winner"":""baseline""}}"
