"caseIndex","caseId","blockIndex","cohort","mapId","countryOrdinal","country","candidateStartOrdinal","opponentStartOrdinal","candidateStart","opponentStart","candidateSlot","repeatIndex","pairIndex","pairId","requestedEngineSeed","observedCandidateStart","observedOpponentStart","updates","selectorJobId","cellSha256"
"960","fresh-dual-v1-0960","2","transfer","hfo-original","3","Germans","6","3","146,76","87,157","0","0","30","transfer:hfo-original:3:6:0","3767000030","146,76","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"961","fresh-dual-v1-0961","2","transfer","hfo-original","3","Germans","6","3","146,76","87,157","1","0","30","transfer:hfo-original:3:6:0","3767000030","146,76","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"962","fresh-dual-v1-0962","2","transfer","hfo-original","3","Germans","7","6","120,83","146,76","0","0","31","transfer:hfo-original:3:7:0","3767000031","120,83","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"963","fresh-dual-v1-0963","2","transfer","hfo-original","3","Germans","7","6","120,83","146,76","1","0","31","transfer:hfo-original:3:7:0","3767000031","120,83","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"964","fresh-dual-v1-0964","2","transfer","hfo-original","4","British","0","3","39,82","87,157","0","0","32","transfer:hfo-original:4:0:0","3767000032","39,82","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"965","fresh-dual-v1-0965","2","transfer","hfo-original","4","British","0","3","39,82","87,157","1","0","32","transfer:hfo-original:4:0:0","3767000032","39,82","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"966","fresh-dual-v1-0966","2","transfer","hfo-original","4","British","1","6","88,34","146,76","0","0","33","transfer:hfo-original:4:1:0","3767000033","88,34","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"967","fresh-dual-v1-0967","2","transfer","hfo-original","4","British","1","6","88,34","146,76","1","0","33","transfer:hfo-original:4:1:0","3767000033","88,34","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"968","fresh-dual-v1-0968","2","transfer","hfo-original","4","British","2","1","151,119","88,34","0","0","34","transfer:hfo-original:4:2:0","3767000034","151,119","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"969","fresh-dual-v1-0969","2","transfer","hfo-original","4","British","2","1","151,119","88,34","1","0","34","transfer:hfo-original:4:2:0","3767000034","151,119","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"970","fresh-dual-v1-0970","2","transfer","hfo-original","4","British","3","4","87,157","50,121","0","0","35","transfer:hfo-original:4:3:0","3767000035","87,157","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"971","fresh-dual-v1-0971","2","transfer","hfo-original","4","British","3","4","87,157","50,121","1","0","35","transfer:hfo-original:4:3:0","3767000035","87,157","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"972","fresh-dual-v1-0972","2","transfer","hfo-original","4","British","4","2","50,121","151,119","0","0","36","transfer:hfo-original:4:4:0","3767000036","50,121","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"973","fresh-dual-v1-0973","2","transfer","hfo-original","4","British","4","2","50,121","151,119","1","0","36","transfer:hfo-original:4:4:0","3767000036","50,121","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"974","fresh-dual-v1-0974","2","transfer","hfo-original","4","British","5","7","119,152","120,83","0","0","37","transfer:hfo-original:4:5:0","3767000037","119,152","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"975","fresh-dual-v1-0975","2","transfer","hfo-original","4","British","5","7","119,152","120,83","1","0","37","transfer:hfo-original:4:5:0","3767000037","119,152","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"976","fresh-dual-v1-0976","2","transfer","hfo-original","4","British","6","5","146,76","119,152","0","0","38","transfer:hfo-original:4:6:0","3767000038","146,76","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"977","fresh-dual-v1-0977","2","transfer","hfo-original","4","British","6","5","146,76","119,152","1","0","38","transfer:hfo-original:4:6:0","3767000038","146,76","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"978","fresh-dual-v1-0978","2","transfer","hfo-original","4","British","7","0","120,83","39,82","0","0","39","transfer:hfo-original:4:7:0","3767000039","120,83","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"979","fresh-dual-v1-0979","2","transfer","hfo-original","4","British","7","0","120,83","39,82","1","0","39","transfer:hfo-original:4:7:0","3767000039","120,83","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"980","fresh-dual-v1-0980","2","transfer","hfo-original","5","Africans","0","4","39,82","50,121","0","0","40","transfer:hfo-original:5:0:0","3767000040","39,82","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"981","fresh-dual-v1-0981","2","transfer","hfo-original","5","Africans","0","4","39,82","50,121","1","0","40","transfer:hfo-original:5:0:0","3767000040","39,82","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"982","fresh-dual-v1-0982","2","transfer","hfo-original","5","Africans","1","2","88,34","151,119","0","0","41","transfer:hfo-original:5:1:0","3767000041","88,34","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"983","fresh-dual-v1-0983","2","transfer","hfo-original","5","Africans","1","2","88,34","151,119","1","0","41","transfer:hfo-original:5:1:0","3767000041","88,34","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"984","fresh-dual-v1-0984","2","transfer","hfo-original","5","Africans","2","7","151,119","120,83","0","0","42","transfer:hfo-original:5:2:0","3767000042","151,119","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"985","fresh-dual-v1-0985","2","transfer","hfo-original","5","Africans","2","7","151,119","120,83","1","0","42","transfer:hfo-original:5:2:0","3767000042","151,119","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"986","fresh-dual-v1-0986","2","transfer","hfo-original","5","Africans","3","5","87,157","119,152","0","0","43","transfer:hfo-original:5:3:0","3767000043","87,157","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"987","fresh-dual-v1-0987","2","transfer","hfo-original","5","Africans","3","5","87,157","119,152","1","0","43","transfer:hfo-original:5:3:0","3767000043","87,157","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"988","fresh-dual-v1-0988","2","transfer","hfo-original","5","Africans","4","0","50,121","39,82","0","0","44","transfer:hfo-original:5:4:0","3767000044","50,121","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"989","fresh-dual-v1-0989","2","transfer","hfo-original","5","Africans","4","0","50,121","39,82","1","0","44","transfer:hfo-original:5:4:0","3767000044","50,121","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"990","fresh-dual-v1-0990","2","transfer","hfo-original","5","Africans","5","3","119,152","87,157","0","0","45","transfer:hfo-original:5:5:0","3767000045","119,152","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"991","fresh-dual-v1-0991","2","transfer","hfo-original","5","Africans","5","3","119,152","87,157","1","0","45","transfer:hfo-original:5:5:0","3767000045","119,152","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"992","fresh-dual-v1-0992","2","transfer","hfo-original","5","Africans","6","1","146,76","88,34","0","0","46","transfer:hfo-original:5:6:0","3767000046","146,76","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"993","fresh-dual-v1-0993","2","transfer","hfo-original","5","Africans","6","1","146,76","88,34","1","0","46","transfer:hfo-original:5:6:0","3767000046","146,76","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"994","fresh-dual-v1-0994","2","transfer","hfo-original","5","Africans","7","6","120,83","146,76","0","0","47","transfer:hfo-original:5:7:0","3767000047","120,83","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"995","fresh-dual-v1-0995","2","transfer","hfo-original","5","Africans","7","6","120,83","146,76","1","0","47","transfer:hfo-original:5:7:0","3767000047","120,83","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"996","fresh-dual-v1-0996","2","transfer","hfo-original","6","Arabs","0","5","39,82","119,152","0","0","48","transfer:hfo-original:6:0:0","3767000048","39,82","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"997","fresh-dual-v1-0997","2","transfer","hfo-original","6","Arabs","0","5","39,82","119,152","1","0","48","transfer:hfo-original:6:0:0","3767000048","39,82","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"998","fresh-dual-v1-0998","2","transfer","hfo-original","6","Arabs","1","7","88,34","120,83","0","0","49","transfer:hfo-original:6:1:0","3767000049","88,34","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"999","fresh-dual-v1-0999","2","transfer","hfo-original","6","Arabs","1","7","88,34","120,83","1","0","49","transfer:hfo-original:6:1:0","3767000049","88,34","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1000","fresh-dual-v1-1000","2","transfer","hfo-original","6","Arabs","2","3","151,119","87,157","0","0","50","transfer:hfo-original:6:2:0","3767000050","151,119","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1001","fresh-dual-v1-1001","2","transfer","hfo-original","6","Arabs","2","3","151,119","87,157","1","0","50","transfer:hfo-original:6:2:0","3767000050","151,119","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1002","fresh-dual-v1-1002","2","transfer","hfo-original","6","Arabs","3","6","87,157","146,76","0","0","51","transfer:hfo-original:6:3:0","3767000051","87,157","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1003","fresh-dual-v1-1003","2","transfer","hfo-original","6","Arabs","3","6","87,157","146,76","1","0","51","transfer:hfo-original:6:3:0","3767000051","87,157","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1004","fresh-dual-v1-1004","2","transfer","hfo-original","6","Arabs","4","1","50,121","88,34","0","0","52","transfer:hfo-original:6:4:0","3767000052","50,121","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1005","fresh-dual-v1-1005","2","transfer","hfo-original","6","Arabs","4","1","50,121","88,34","1","0","52","transfer:hfo-original:6:4:0","3767000052","50,121","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1006","fresh-dual-v1-1006","2","transfer","hfo-original","6","Arabs","5","4","119,152","50,121","0","0","53","transfer:hfo-original:6:5:0","3767000053","119,152","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1007","fresh-dual-v1-1007","2","transfer","hfo-original","6","Arabs","5","4","119,152","50,121","1","0","53","transfer:hfo-original:6:5:0","3767000053","119,152","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1008","fresh-dual-v1-1008","2","transfer","hfo-original","6","Arabs","6","0","146,76","39,82","0","0","54","transfer:hfo-original:6:6:0","3767000054","146,76","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1009","fresh-dual-v1-1009","2","transfer","hfo-original","6","Arabs","6","0","146,76","39,82","1","0","54","transfer:hfo-original:6:6:0","3767000054","146,76","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1010","fresh-dual-v1-1010","2","transfer","hfo-original","6","Arabs","7","2","120,83","151,119","0","0","55","transfer:hfo-original:6:7:0","3767000055","120,83","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1011","fresh-dual-v1-1011","2","transfer","hfo-original","6","Arabs","7","2","120,83","151,119","1","0","55","transfer:hfo-original:6:7:0","3767000055","120,83","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1012","fresh-dual-v1-1012","2","transfer","hfo-original","7","Confederation","0","6","39,82","146,76","0","0","56","transfer:hfo-original:7:0:0","3767000056","39,82","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1013","fresh-dual-v1-1013","2","transfer","hfo-original","7","Confederation","0","6","39,82","146,76","1","0","56","transfer:hfo-original:7:0:0","3767000056","39,82","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1014","fresh-dual-v1-1014","2","transfer","hfo-original","7","Confederation","1","5","88,34","119,152","0","0","57","transfer:hfo-original:7:1:0","3767000057","88,34","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1015","fresh-dual-v1-1015","2","transfer","hfo-original","7","Confederation","1","5","88,34","119,152","1","0","57","transfer:hfo-original:7:1:0","3767000057","88,34","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1016","fresh-dual-v1-1016","2","transfer","hfo-original","7","Confederation","2","4","151,119","50,121","0","0","58","transfer:hfo-original:7:2:0","3767000058","151,119","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1017","fresh-dual-v1-1017","2","transfer","hfo-original","7","Confederation","2","4","151,119","50,121","1","0","58","transfer:hfo-original:7:2:0","3767000058","151,119","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1018","fresh-dual-v1-1018","2","transfer","hfo-original","7","Confederation","3","2","87,157","151,119","0","0","59","transfer:hfo-original:7:3:0","3767000059","87,157","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1019","fresh-dual-v1-1019","2","transfer","hfo-original","7","Confederation","3","2","87,157","151,119","1","0","59","transfer:hfo-original:7:3:0","3767000059","87,157","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1020","fresh-dual-v1-1020","2","transfer","hfo-original","7","Confederation","4","3","50,121","87,157","0","0","60","transfer:hfo-original:7:4:0","3767000060","50,121","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1021","fresh-dual-v1-1021","2","transfer","hfo-original","7","Confederation","4","3","50,121","87,157","1","0","60","transfer:hfo-original:7:4:0","3767000060","50,121","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1022","fresh-dual-v1-1022","2","transfer","hfo-original","7","Confederation","5","0","119,152","39,82","0","0","61","transfer:hfo-original:7:5:0","3767000061","119,152","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1023","fresh-dual-v1-1023","2","transfer","hfo-original","7","Confederation","5","0","119,152","39,82","1","0","61","transfer:hfo-original:7:5:0","3767000061","119,152","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1024","fresh-dual-v1-1024","2","transfer","hfo-original","7","Confederation","6","7","146,76","120,83","0","0","62","transfer:hfo-original:7:6:0","3767000062","146,76","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1025","fresh-dual-v1-1025","2","transfer","hfo-original","7","Confederation","6","7","146,76","120,83","1","0","62","transfer:hfo-original:7:6:0","3767000062","146,76","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1026","fresh-dual-v1-1026","2","transfer","hfo-original","7","Confederation","7","1","120,83","88,34","0","0","63","transfer:hfo-original:7:7:0","3767000063","120,83","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1027","fresh-dual-v1-1027","2","transfer","hfo-original","7","Confederation","7","1","120,83","88,34","1","0","63","transfer:hfo-original:7:7:0","3767000063","120,83","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1028","fresh-dual-v1-1028","2","transfer","hfo-original","8","Russians","0","7","39,82","120,83","0","0","64","transfer:hfo-original:8:0:0","3767000064","39,82","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1029","fresh-dual-v1-1029","2","transfer","hfo-original","8","Russians","0","7","39,82","120,83","1","0","64","transfer:hfo-original:8:0:0","3767000064","39,82","120,83","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1030","fresh-dual-v1-1030","2","transfer","hfo-original","8","Russians","1","4","88,34","50,121","0","0","65","transfer:hfo-original:8:1:0","3767000065","88,34","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1031","fresh-dual-v1-1031","2","transfer","hfo-original","8","Russians","1","4","88,34","50,121","1","0","65","transfer:hfo-original:8:1:0","3767000065","88,34","50,121","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1032","fresh-dual-v1-1032","2","transfer","hfo-original","8","Russians","2","3","151,119","87,157","0","0","66","transfer:hfo-original:8:2:0","3767000066","151,119","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1033","fresh-dual-v1-1033","2","transfer","hfo-original","8","Russians","2","3","151,119","87,157","1","0","66","transfer:hfo-original:8:2:0","3767000066","151,119","87,157","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1034","fresh-dual-v1-1034","2","transfer","hfo-original","8","Russians","3","0","87,157","39,82","0","0","67","transfer:hfo-original:8:3:0","3767000067","87,157","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1035","fresh-dual-v1-1035","2","transfer","hfo-original","8","Russians","3","0","87,157","39,82","1","0","67","transfer:hfo-original:8:3:0","3767000067","87,157","39,82","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1036","fresh-dual-v1-1036","2","transfer","hfo-original","8","Russians","4","1","50,121","88,34","0","0","68","transfer:hfo-original:8:4:0","3767000068","50,121","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1037","fresh-dual-v1-1037","2","transfer","hfo-original","8","Russians","4","1","50,121","88,34","1","0","68","transfer:hfo-original:8:4:0","3767000068","50,121","88,34","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1038","fresh-dual-v1-1038","2","transfer","hfo-original","8","Russians","5","6","119,152","146,76","0","0","69","transfer:hfo-original:8:5:0","3767000069","119,152","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1039","fresh-dual-v1-1039","2","transfer","hfo-original","8","Russians","5","6","119,152","146,76","1","0","69","transfer:hfo-original:8:5:0","3767000069","119,152","146,76","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1040","fresh-dual-v1-1040","2","transfer","hfo-original","8","Russians","6","2","146,76","151,119","0","0","70","transfer:hfo-original:8:6:0","3767000070","146,76","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1041","fresh-dual-v1-1041","2","transfer","hfo-original","8","Russians","6","2","146,76","151,119","1","0","70","transfer:hfo-original:8:6:0","3767000070","146,76","151,119","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1042","fresh-dual-v1-1042","2","transfer","hfo-original","8","Russians","7","5","120,83","119,152","0","0","71","transfer:hfo-original:8:7:0","3767000071","120,83","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1043","fresh-dual-v1-1043","2","transfer","hfo-original","8","Russians","7","5","120,83","119,152","1","0","71","transfer:hfo-original:8:7:0","3767000071","120,83","119,152","0","24651419","0e6edda2c33f7392f7d32a3168c2af917c48807c3c42dea002ccabed2f94b365"
"1044","fresh-dual-v1-1044","3","transfer","hfo-golden","0","Americans","0","1","39,82","88,34","0","0","0","transfer:hfo-golden:0:0:0","3767010000","39,82","88,34","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1045","fresh-dual-v1-1045","3","transfer","hfo-golden","0","Americans","0","1","39,82","88,34","1","0","0","transfer:hfo-golden:0:0:0","3767010000","39,82","88,34","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1046","fresh-dual-v1-1046","3","transfer","hfo-golden","0","Americans","1","3","88,34","120,83","0","0","1","transfer:hfo-golden:0:1:0","3767010001","88,34","120,83","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1047","fresh-dual-v1-1047","3","transfer","hfo-golden","0","Americans","1","3","88,34","120,83","1","0","1","transfer:hfo-golden:0:1:0","3767010001","88,34","120,83","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1048","fresh-dual-v1-1048","3","transfer","hfo-golden","0","Americans","2","5","151,119","119,152","0","0","2","transfer:hfo-golden:0:2:0","3767010002","151,119","119,152","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1049","fresh-dual-v1-1049","3","transfer","hfo-golden","0","Americans","2","5","151,119","119,152","1","0","2","transfer:hfo-golden:0:2:0","3767010002","151,119","119,152","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1050","fresh-dual-v1-1050","3","transfer","hfo-golden","0","Americans","3","0","120,83","39,82","0","0","3","transfer:hfo-golden:0:3:0","3767010003","120,83","39,82","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1051","fresh-dual-v1-1051","3","transfer","hfo-golden","0","Americans","3","0","120,83","39,82","1","0","3","transfer:hfo-golden:0:3:0","3767010003","120,83","39,82","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1052","fresh-dual-v1-1052","3","transfer","hfo-golden","0","Americans","4","2","50,121","151,119","0","0","4","transfer:hfo-golden:0:4:0","3767010004","50,121","151,119","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1053","fresh-dual-v1-1053","3","transfer","hfo-golden","0","Americans","4","2","50,121","151,119","1","0","4","transfer:hfo-golden:0:4:0","3767010004","50,121","151,119","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1054","fresh-dual-v1-1054","3","transfer","hfo-golden","0","Americans","5","4","119,152","50,121","0","0","5","transfer:hfo-golden:0:5:0","3767010005","119,152","50,121","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1055","fresh-dual-v1-1055","3","transfer","hfo-golden","0","Americans","5","4","119,152","50,121","1","0","5","transfer:hfo-golden:0:5:0","3767010005","119,152","50,121","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1056","fresh-dual-v1-1056","3","transfer","hfo-golden","1","Alliance","0","3","39,82","120,83","0","0","6","transfer:hfo-golden:1:0:0","3767010006","39,82","120,83","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1057","fresh-dual-v1-1057","3","transfer","hfo-golden","1","Alliance","0","3","39,82","120,83","1","0","6","transfer:hfo-golden:1:0:0","3767010006","39,82","120,83","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1058","fresh-dual-v1-1058","3","transfer","hfo-golden","1","Alliance","1","0","88,34","39,82","0","0","7","transfer:hfo-golden:1:1:0","3767010007","88,34","39,82","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1059","fresh-dual-v1-1059","3","transfer","hfo-golden","1","Alliance","1","0","88,34","39,82","1","0","7","transfer:hfo-golden:1:1:0","3767010007","88,34","39,82","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1060","fresh-dual-v1-1060","3","transfer","hfo-golden","1","Alliance","2","4","151,119","50,121","0","0","8","transfer:hfo-golden:1:2:0","3767010008","151,119","50,121","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1061","fresh-dual-v1-1061","3","transfer","hfo-golden","1","Alliance","2","4","151,119","50,121","1","0","8","transfer:hfo-golden:1:2:0","3767010008","151,119","50,121","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1062","fresh-dual-v1-1062","3","transfer","hfo-golden","1","Alliance","3","1","120,83","88,34","0","0","9","transfer:hfo-golden:1:3:0","3767010009","120,83","88,34","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1063","fresh-dual-v1-1063","3","transfer","hfo-golden","1","Alliance","3","1","120,83","88,34","1","0","9","transfer:hfo-golden:1:3:0","3767010009","120,83","88,34","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1064","fresh-dual-v1-1064","3","transfer","hfo-golden","1","Alliance","4","5","50,121","119,152","0","0","10","transfer:hfo-golden:1:4:0","3767010010","50,121","119,152","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
"1065","fresh-dual-v1-1065","3","transfer","hfo-golden","1","Alliance","4","5","50,121","119,152","1","0","10","transfer:hfo-golden:1:4:0","3767010010","50,121","119,152","0","24651420","3a34a66c50c4826b67822638a01aef68979df2d054096dc31ec6081f36516d13"
